,result
2099,57.498241298217536
2100,58.49826487893794
2101,98.50193402247828
2102,9.497296731835176
2103,1.4973072584422384
2104,53.50011723066196
2105,3.4977418011973693
2106,0.49741002094229003
2107,14.498371122123071
2108,20.49866492667785
2109,96.50185528903262
2110,79.49877526276666
2111,19.49743792145244
2112,27.49899035688665
2113,30.499125874665175
2114,32.49921517110501
2115,31.499170620875883
2116,64.4984079059436
2117,83.49887520113023
2118,99.50197333664525
2119,19.498617110254738
2120,51.49810154173262
2121,58.500325131878775
2122,2.497283730723348
2123,94.5017764117639
2124,3.4977418011973693
2125,21.49747266590009
2126,12.497331455611251
2127,40.49785453675878
2128,93.5017369177632
2129,7.4979953892957525
2130,59.49828853622061
2131,87.50149913975292
2132,95.50181586865887
2133,48.49990713232084
2134,99.49928165220967
2135,1.4975777829066887
2136,20.497455104493678
2137,32.49921517110501
2138,2.4976663100899272
2139,40.49785453675878
2140,63.50053111475397
2141,18.497421147071538
2142,90.49905178663221
2143,67.49848033391044
2144,38.49781119836647
2145,79.49877526276666
2146,19.49743792145244
2147,94.5017764117639
2148,58.500325131878775
2149,16.498471065585967
2150,98.49925596691222
2151,99.49928165220967
2152,88.4990011251621
2153,40.4995654836997
2154,70.4985533171664
2155,4.497810544335434
2156,15.498421385297673
2157,66.49845612769644
2158,64.4984079059436
2159,39.49952222286656
2160,13.498320212374464
2161,71.50085724175398
2162,42.499651609146916
2163,68.50073540367134
2164,64.4984079059436
2165,26.497565309217226
2166,50.499991455967425
2167,60.50040774161826
2168,19.498617110254738
2169,71.49857776209922
2170,84.49890029960918
2171,45.49977987552823
2172,99.50197333664525
2173,4.497810544335434
2174,56.498217796083296
2175,69.49852892997632
2176,13.498320212374464
2177,66.49845612769644
2178,10.497307281528798
2179,85.49892544201367
2180,36.49939158469388
2181,36.49939158469388
2182,52.49812461718746
2183,78.50113960374108
2184,68.50073540367134
2185,91.49907717711216
2186,83.49887520113023
2187,23.498806209659495
2188,48.498032883852375
2189,82.50129985058794
2190,47.49801019720983
2191,21.498712364735773
2192,50.499991455967425
2193,22.498759451155845
2194,24.49885266141529
2195,66.49845612769644
2196,23.498806209659495
2197,18.497421147071538
2198,3.4972732390802506
2199,59.49828853622061
2200,32.49768485363869
2201,8.4972874394331
2202,16.498471065585967
2203,96.50185528903262
2204,97.50189467345425
2205,12.497331455611251
2206,65.49843198455375
2207,57.50028371313482
2208,29.497624103762604
2209,11.4973189039236
2210,41.499608610838976
2211,23.497508819905054
2212,53.498147782833016
2213,82.50129985058794
2214,3.4972732390802506
2215,65.50061302251336
2216,75.49867609556253
2217,34.4977263042669
2218,51.500033472833664
2219,81.49882513915833
2220,58.500325131878775
2221,63.498383893384485
2222,34.4977263042669
2223,63.50053111475397
2224,88.4990011251621
2225,33.49925953447074
2226,72.5008977397585
2227,65.50061302251336
2228,29.497624103762604
2229,38.49781119836647
2230,68.49850460178885
2231,96.50185528903262
2232,53.50011723066196
2233,66.49845612769644
2234,25.497546203085502
2235,77.49872557904894
2236,90.49905178663221
2237,10.498162754999257
2238,32.49921517110501
2239,96.50185528903262
2240,78.49875039636257
2241,9.497296731835176
2242,81.50125985933838
2243,93.49912807430573
2244,73.50093818240967
2245,88.50153886958503
2246,40.4995654836997
2247,35.49934773372585
2248,32.49921517110501
2249,26.497565309217226
2250,28.497604272986656
2251,61.500448936410265
2252,58.500325131878775
2253,15.497373648552115
2254,96.49920470142925
2255,20.49866492667785
2256,38.49781119836647
2257,97.50189467345425
2258,7.497279648839259
2259,66.50065387883504
2260,55.500200637773816
2261,54.49817103612839
2262,22.49749057894437
2263,20.49866492667785
2264,60.49831226812715
2265,90.50161820704358
2266,46.49982240171547
2267,49.499949343444364
2268,86.49895062757071
2269,84.49890029960918
2270,59.500366474060414
2271,77.5010994215904
2272,36.49939158469388
2273,62.50049006021864
2274,65.50061302251336
2275,80.49880017733201
2276,40.49785453675878
2277,84.50137969728053
2278,66.50065387883504
2279,2.4976663100899272
2280,58.49826487893794
2281,51.500033472833664
2282,21.498712364735773
2283,44.499737237303115
2284,53.498147782833016
2285,0.49741002094229003
2286,86.49895062757071
2287,1.4975777829066887
2288,33.49925953447074
2289,61.500448936410265
2290,14.497358912262357
2291,57.50028371313482
2292,91.50165781602797
2293,10.498162754999257
2294,91.50165781602797
2295,51.49810154173262
2296,34.49930371940548
2297,39.49952222286656
2298,45.49977987552823
2299,27.49899035688665
2300,18.498568885171277
2301,99.49928165220967
2302,81.49882513915833
2303,23.497508819905054
2304,7.497279648839259
2305,44.49794278101273
2306,88.4990011251621
2307,52.500075396843144
2308,97.49923031647197
2309,30.499125874665175
2310,70.4985533171664
2311,61.500448936410265
2312,59.49828853622061
2313,66.50065387883504
2314,35.49934773372585
2315,92.50169738605666
2316,95.50181586865887
2317,2.497283730723348
2318,79.49877526276666
2319,8.4972874394331
2320,39.49952222286656
2321,24.497527367613607
2322,18.498568885171277
2323,38.49947882316328
2324,72.49860226355904
2325,17.498520216859863
2326,95.49917912233863
2327,53.498147782833016
2328,23.497508819905054
2329,78.49875039636257
2330,3.4972732390802506
2331,50.499991455967425
2332,96.50185528903262
2333,7.497279648839259
2334,43.49969448319821
2335,27.49899035688665
2336,27.497584670535296
2337,24.497527367613607
2338,20.49866492667785
2339,87.50149913975292
2340,90.50161820704358
2341,40.4995654836997
2342,42.499651609146916
2343,98.50193402247828
2344,77.49872557904894
2345,75.49867609556253
2346,53.498147782833016
2347,14.498371122123071
2348,42.49789841024023
2349,48.49990713232084
2350,69.49852892997632
2351,98.49925596691222
2352,56.498217796083296
2353,34.49930371940548
2354,54.500158976830924
2355,11.498216132068796
2356,26.498944718740365
2357,44.49794278101273
2358,44.499737237303115
2359,14.497358912262357
2360,46.49798761552906
2361,91.49907717711216
2362,2.497283730723348
2363,72.5008977397585
2364,51.49810154173262
2365,85.49892544201367
2366,69.50077607494822
2367,28.497604272986656
2368,87.50149913975292
2369,7.497279648839259
2370,10.498162754999257
2371,65.50061302251336
2372,91.49907717711216
2373,73.50093818240967
2374,53.50011723066196
2375,58.49826487893794
2376,15.497373648552115
2377,83.49887520113023
2378,40.4995654836997
2379,50.499991455967425
2380,92.50169738605666
2381,94.4991535797694
2382,27.49899035688665
2383,41.499608610838976
2384,97.50189467345425
2385,58.500325131878775
2386,92.49910260654778
2387,32.49921517110501
2388,6.497936342785751
2389,42.49789841024023
2390,50.498078559134534
2391,52.500075396843144
2392,90.50161820704358
2393,51.49810154173262
2394,45.49977987552823
2395,19.498617110254738
2396,26.497565309217226
2397,80.49880017733201
2398,5.497270064057115
2399,90.49905178663221
2400,43.497920535653265
2401,77.5010994215904
2402,87.49897585552986
2403,30.497644151149814
2404,72.5008977397585
2405,58.49826487893794
2406,38.49781119836647
2407,23.497508819905054
2408,15.498421385297673
2409,32.49921517110501
2410,97.49923031647197
2411,27.49899035688665
2412,25.498898825407753
2413,32.49768485363869
2414,40.49785453675878
2415,89.5015785584524
2416,8.4972874394331
2417,76.4987008117852
2418,12.497331455611251
2419,23.498806209659495
2420,97.50189467345425
2421,82.49885014737305
2422,5.497270064057115
2423,17.497404815918618
2424,62.498359948455445
2425,99.50197333664525
2426,16.497388967728163
2427,6.497936342785751
2428,15.498421385297673
2429,12.497331455611251
2430,35.497747289410874
2431,74.4986514314052
2432,2.497283730723348
2433,23.497508819905054
2434,37.499435279070646
2435,66.49845612769644
2436,53.498147782833016
2437,32.49921517110501
2438,16.498471065585967
2439,5.497270064057115
2440,35.49934773372585
2441,73.50093818240967
2442,72.49860226355904
2443,27.49899035688665
2444,44.499737237303115
2445,52.49812461718746
2446,32.49768485363869
2447,62.50049006021864
2448,20.49866492667785
2449,95.50181586865887
2450,24.497527367613607
2451,76.4987008117852
2452,36.49776843790718
2453,14.497358912262357
2454,1.4973072584422384
2455,6.497273695884909
2456,14.497358912262357
2457,41.49787640908383
2458,8.4972874394331
2459,11.4973189039236
2460,35.497747289410874
2461,71.49857776209922
2462,40.49785453675878
2463,80.50121982170037
2464,73.50093818240967
2465,10.497307281528798
2466,88.4990011251621
2467,33.497705489737285
2468,59.500366474060414
2469,19.49743792145244
2470,9.498108305228525
2471,32.49768485363869
2472,23.498806209659495
2473,53.50011723066196
2474,78.50113960374108
2475,57.498241298217536
2476,17.498520216859863
2477,42.49789841024023
2478,23.498806209659495
2479,6.497273695884909
2480,42.49789841024023
2481,88.4990011251621
2482,62.498359948455445
2483,21.498712364735773
2484,5.497874975149203
2485,72.49860226355904
2486,6.497936342785751
2487,2.4976663100899272
2488,56.50024221580472
2489,93.5017369177632
2490,26.497565309217226
2491,11.498216132068796
2492,26.497565309217226
2493,72.5008977397585
2494,21.498712364735773
2495,16.498471065585967
2496,42.499651609146916
2497,94.4991535797694
2498,11.498216132068796
2499,64.4984079059436
2500,60.49831226812715
2501,50.498078559134534
2502,96.50185528903262
2503,2.4976663100899272
2504,86.49895062757071
2505,32.49768485363869
2506,75.50101890614812
2507,27.497584670535296
2508,29.49908092258803
2509,2.4976663100899272
2510,19.498617110254738
2511,47.49986481949906
2512,25.497546203085502
2513,61.49833607279946
2514,27.49899035688665
2515,46.49982240171547
2516,81.50125985933838
2517,13.497344822546621
2518,35.49934773372585
2519,76.50105918938979
2520,53.50011723066196
2521,39.49952222286656
2522,55.500200637773816
2523,68.50073540367134
2524,26.497565309217226
2525,81.49882513915833
2526,81.49882513915833
2527,73.49862682037221
2528,22.498759451155845
2529,8.49805259816626
2530,51.49810154173262
2531,19.498617110254738
2532,15.497373648552115
2533,4.497269495406533
2534,19.49743792145244
2535,73.49862682037221
2536,85.50141955434046
2537,89.49902643575902
2538,57.50028371313482
2539,48.49990713232084
2540,82.49885014737305
2541,66.49845612769644
2542,71.49857776209922
2543,10.497307281528798
2544,68.49850460178885
2545,89.5015785584524
2546,67.49848033391044
2547,52.500075396843144
2548,95.50181586865887
2549,15.498421385297673
2550,19.49743792145244
2551,9.498108305228525
2552,35.49934773372585
2553,20.497455104493678
2554,8.4972874394331
2555,66.49845612769644
2556,62.50049006021864
2557,9.498108305228525
2558,99.50197333664525
2559,77.49872557904894
2560,75.49867609556253
2561,25.498898825407753
2562,67.49848033391044
2563,61.500448936410265
2564,7.4979953892957525
2565,21.498712364735773
2566,8.49805259816626
2567,73.49862682037221
2568,57.50028371313482
2569,8.49805259816626
2570,72.5008977397585
2571,82.50129985058794
2572,61.49833607279946
2573,77.5010994215904
2574,56.50024221580472
2575,76.4987008117852
2576,91.49907717711216
2577,23.497508819905054
2578,52.500075396843144
2579,77.49872557904894
2580,58.49826487893794
2581,36.49939158469388
2582,29.497624103762604
2583,39.49952222286656
2584,97.50189467345425
2585,90.50161820704358
2586,70.4985533171664
2587,15.497373648552115
2588,78.49875039636257
2589,13.497344822546621
2590,77.5010994215904
2591,33.49925953447074
2592,56.50024221580472
2593,68.49850460178885
2594,53.498147782833016
2595,30.499125874665175
2596,70.50081668722245
2597,40.4995654836997
2598,77.49872557904894
2599,94.5017764117639
2600,9.498108305228525
2601,27.497584670535296
2602,39.49952222286656
2603,81.50125985933838
2604,67.50069467208539
2605,94.4991535797694
2606,84.50137969728053
2607,46.49982240171547
2608,38.49947882316328
2609,71.49857776209922
2610,63.498383893384485
2611,22.498759451155845
2612,21.49747266590009
2613,67.50069467208539
2614,24.49885266141529
2615,25.497546203085502
2616,59.500366474060414
2617,55.49819437464984
2618,48.498032883852375
2619,14.498371122123071
2620,93.5017369177632
2621,82.50129985058794
2622,33.49925953447074
2623,97.50189467345425
2624,44.499737237303115
2625,25.498898825407753
2626,65.49843198455375
2627,15.498421385297673
2628,25.498898825407753
2629,80.49880017733201
2630,14.498371122123071
2631,35.497747289410874
2632,69.50077607494822
2633,50.499991455967425
2634,65.50061302251336
2635,38.49781119836647
2636,84.49890029960918
2637,2.497283730723348
2638,81.49882513915833
2639,56.498217796083296
2640,68.49850460178885
2641,30.497644151149814
2642,89.5015785584524
2643,11.498216132068796
2644,72.49860226355904
2645,77.49872557904894
2646,63.498383893384485
2647,56.50024221580472
2648,51.49810154173262
2649,61.500448936410265
2650,44.499737237303115
2651,35.49934773372585
2652,47.49986481949906
2653,33.49925953447074
2654,65.50061302251336
2655,71.50085724175398
2656,52.49812461718746
2657,82.50129985058794
2658,52.500075396843144
2659,49.499949343444364
2660,51.49810154173262
2661,46.49798761552906
2662,35.49934773372585
2663,45.49796514225197
2664,39.49783279812755
2665,24.497527367613607
2666,83.49887520113023
2667,56.498217796083296
2668,95.49917912233863
2669,73.49862682037221
2670,25.498898825407753
2671,53.50011723066196
2672,20.497455104493678
2673,22.49749057894437
2674,84.50137969728053
2675,32.49921517110501
2676,60.49831226812715
2677,59.500366474060414
2678,68.50073540367134
2679,60.50040774161826
2680,27.49899035688665
2681,68.49850460178885
2682,21.49747266590009
2683,87.50149913975292
2684,57.50028371313482
2685,10.497307281528798
2686,31.49766440440344
2687,2.4976663100899272
2688,14.498371122123071
2689,9.498108305228525
2690,62.498359948455445
2691,36.49939158469388
2692,63.50053111475397
2693,35.49934773372585
2694,99.50197333664525
2695,65.49843198455375
2696,2.4976663100899272
2697,62.50049006021864
2698,86.50145936824771
2699,3.4972732390802506
2700,70.50081668722245
2701,39.49783279812755
2702,61.49833607279946
2703,94.5017764117639
2704,82.49885014737305
2705,72.49860226355904
2706,34.4977263042669
2707,62.498359948455445
2708,33.497705489737285
2709,88.50153886958503
2710,81.49882513915833
2711,42.499651609146916
2712,70.50081668722245
2713,28.499035753899648
2714,33.49925953447074
2715,24.49885266141529
2716,14.497358912262357
2717,68.49850460178885
2718,87.50149913975292
2719,14.498371122123071
2720,99.50197333664525
2721,99.50197333664525
2722,80.49880017733201
2723,13.498320212374464
2724,63.498383893384485
2725,34.4977263042669
2726,30.497644151149814
2727,7.4979953892957525
2728,90.50161820704358
2729,27.49899035688665
2730,96.49920470142925
2731,40.49785453675878
2732,37.499435279070646
2733,32.49768485363869
2734,55.500200637773816
2735,62.498359948455445
2736,95.50181586865887
2737,25.497546203085502
2738,1.4973072584422384
2739,90.50161820704358
2740,15.497373648552115
2741,22.498759451155845
2742,19.49743792145244
2743,26.498944718740365
2744,45.49796514225197
2745,68.49850460178885
2746,96.50185528903262
2747,21.49747266590009
2748,10.497307281528798
2749,29.497624103762604
2750,59.500366474060414
2751,83.49887520113023
2752,13.498320212374464
2753,66.49845612769644
2754,17.497404815918618
2755,12.498268579845488
2756,0.49741002094229003
2757,36.49776843790718
2758,51.500033472833664
2759,34.49930371940548
2760,99.50197333664525
2761,31.49766440440344
2762,24.497527367613607
2763,90.49905178663221
2764,60.50040774161826
2765,6.497936342785751
2766,56.498217796083296
2767,86.49895062757071
2768,74.4986514314052
2769,87.50149913975292
2770,94.5017764117639
2771,44.499737237303115
2772,89.49902643575902
2773,48.498032883852375
2774,12.498268579845488
2775,95.50181586865887
2776,96.50185528903262
2777,45.49977987552823
2778,16.497388967728163
2779,52.500075396843144
2780,74.4986514314052
2781,17.498520216859863
2782,33.49925953447074
2783,58.49826487893794
2784,0.49741002094229003
2785,4.497269495406533
2786,24.49885266141529
2787,91.49907717711216
2788,12.498268579845488
2789,74.50097857084108
2790,0.49741002094229003
2791,38.49781119836647
2792,80.50121982170037
2793,33.49925953447074
2794,5.497270064057115
2795,98.49925596691222
2796,49.49805567219321
2797,81.50125985933838
2798,85.50141955434046
2799,89.49902643575902
2800,89.5015785584524
2801,5.497874975149203
2802,16.498471065585967
2803,1.4975777829066887
2804,22.498759451155845
2805,89.5015785584524
2806,51.500033472833664
2807,61.49833607279946
2808,7.497279648839259
2809,36.49776843790718
2810,27.497584670535296
2811,12.497331455611251
2812,64.4984079059436
2813,86.50145936824771
2814,11.498216132068796
2815,50.498078559134534
2816,1.4975777829066887
2817,26.497565309217226
2818,10.498162754999257
2819,35.49934773372585
2820,46.49798761552906
2821,13.497344822546621
2822,56.50024221580472
2823,88.50153886958503
2824,54.49817103612839
2825,6.497273695884909
2826,85.50141955434046
2827,87.49897585552986
2828,7.497279648839259
2829,79.49877526276666
2830,15.498421385297673
2831,32.49768485363869
2832,13.498320212374464
2833,84.50137969728053
2834,55.49819437464984
2835,26.498944718740365
2836,19.498617110254738
2837,68.49850460178885
2838,46.49798761552906
2839,79.50117973680133
2840,1.4975777829066887
2841,1.4973072584422384
2842,81.49882513915833
2843,13.497344822546621
2844,47.49801019720983
2845,55.500200637773816
2846,2.4976663100899272
2847,67.49848033391044
2848,37.49778974299476
2849,65.49843198455375
2850,13.498320212374464
2851,46.49982240171547
2852,52.500075396843144
2853,73.49862682037221
2854,98.50193402247828
2855,99.49928165220967
2856,12.497331455611251
2857,37.49778974299476
2858,87.49897585552986
2859,65.50061302251336
2860,3.4977418011973693
2861,39.49783279812755
2862,45.49977987552823
2863,84.49890029960918
2864,55.500200637773816
2865,5.497874975149203
2866,47.49986481949906
2867,65.49843198455375
2868,66.50065387883504
2869,59.49828853622061
2870,66.50065387883504
2871,66.50065387883504
2872,76.50105918938979
2873,11.498216132068796
2874,51.49810154173262
2875,42.49789841024023
2876,42.49789841024023
2877,28.499035753899648
2878,55.49819437464984
2879,91.49907717711216
2880,1.4975777829066887
2881,89.5015785584524
2882,33.49925953447074
2883,63.498383893384485
2884,12.498268579845488
2885,37.49778974299476
2886,67.50069467208539
2887,87.50149913975292
2888,44.499737237303115
2889,13.497344822546621
2890,30.497644151149814
2891,70.4985533171664
2892,29.49908092258803
2893,99.49928165220967
2894,48.49990713232084
2895,70.50081668722245
2896,48.49990713232084
2897,2.497283730723348
2898,65.49843198455375
2899,97.50189467345425
2900,20.497455104493678
2901,38.49947882316328
2902,65.49843198455375
2903,27.497584670535296
2904,13.498320212374464
2905,2.4976663100899272
2906,5.497270064057115
2907,56.50024221580472
2908,69.49852892997632
2909,26.498944718740365
2910,44.499737237303115
2911,9.497296731835176
2912,96.49920470142925
2913,66.50065387883504
2914,57.498241298217536
2915,75.50101890614812
2916,96.49920470142925
2917,14.498371122123071
2918,35.49934773372585
2919,60.49831226812715
2920,42.499651609146916
2921,0.49741002094229003
2922,62.50049006021864
2923,34.49930371940548
2924,3.4977418011973693
2925,31.499170620875883
2926,67.50069467208539
2927,93.5017369177632
2928,96.49920470142925
2929,71.50085724175398
2930,69.50077607494822
2931,18.498568885171277
2932,7.4979953892957525
2933,87.49897585552986
2934,99.49928165220967
2935,27.49899035688665
2936,75.49867609556253
2937,84.49890029960918
2938,13.497344822546621
2939,77.5010994215904
2940,13.497344822546621
2941,63.50053111475397
2942,48.49990713232084
2943,67.49848033391044
2944,72.5008977397585
2945,32.49768485363869
2946,74.4986514314052
2947,68.50073540367134
2948,78.50113960374108
2949,6.497936342785751
2950,75.49867609556253
2951,7.497279648839259
2952,49.49805567219321
2953,0.49741002094229003
2954,0.49741002094229003
2955,35.49934773372585
2956,28.499035753899648
2957,70.4985533171664
2958,18.497421147071538
2959,73.50093818240967
2960,83.49887520113023
2961,68.49850460178885
2962,53.50011723066196
2963,62.498359948455445
2964,81.50125985933838
2965,36.49776843790718
2966,41.49787640908383
2967,89.49902643575902
2968,89.49902643575902
2969,8.49805259816626
2970,48.49990713232084
2971,83.50133979629513
2972,3.4977418011973693
2973,44.49794278101273
2974,10.498162754999257
2975,99.50197333664525
2976,67.49848033391044
2977,97.50189467345425
2978,14.498371122123071
2979,3.4977418011973693
2980,27.49899035688665
2981,28.497604272986656
2982,52.49812461718746
2983,16.497388967728163
2984,84.49890029960918
2985,9.497296731835176
2986,39.49783279812755
2987,97.49923031647197
2988,39.49952222286656
2989,79.49877526276666
2990,2.4976663100899272
2991,67.49848033391044
2992,71.50085724175398
2993,89.5015785584524
2994,78.50113960374108
2995,64.5005721016592
2996,34.49930371940548
2997,5.497874975149203
2998,62.498359948455445
2999,58.49826487893794
3000,14.498371122123071
3001,44.499737237303115
3002,18.497421147071538
3003,40.4995654836997
3004,50.498078559134534
3005,73.50093818240967
3006,98.49925596691222
3007,80.49880017733201
3008,4.497810544335434
3009,29.49908092258803
3010,31.499170620875883
3011,57.50028371313482
3012,71.49857776209922
3013,59.49828853622061
3014,63.498383893384485
3015,96.49920470142925
3016,58.49826487893794
3017,71.50085724175398
3018,19.49743792145244
3019,60.50040774161826
3020,17.497404815918618
3021,47.49986481949906
3022,67.50069467208539
3023,54.49817103612839
3024,84.50137969728053
3025,31.499170620875883
3026,85.50141955434046
3027,14.498371122123071
3028,15.497373648552115
3029,37.49778974299476
3030,98.49925596691222
3031,80.50121982170037
3032,11.498216132068796
3033,90.49905178663221
3034,57.50028371313482
3035,54.500158976830924
3036,79.50117973680133
3037,47.49801019720983
3038,16.498471065585967
3039,92.49910260654778
3040,35.49934773372585
3041,12.497331455611251
3042,77.5010994215904
3043,48.498032883852375
3044,27.49899035688665
3045,20.49866492667785
3046,20.49866492667785
3047,66.49845612769644
3048,50.499991455967425
3049,87.50149913975292
3050,20.49866492667785
3051,62.498359948455445
3052,85.49892544201367
3053,42.49789841024023
3054,0.49741002094229003
3055,98.49925596691222
3056,89.5015785584524
3057,7.4979953892957525
3058,34.4977263042669
3059,24.497527367613607
3060,96.49920470142925
3061,67.49848033391044
3062,20.49866492667785
3063,58.49826487893794
3064,82.49885014737305
3065,37.49778974299476
3066,13.498320212374464
3067,31.499170620875883
3068,40.4995654836997
3069,33.497705489737285
3070,85.50141955434046
3071,84.50137969728053
3072,29.497624103762604
3073,57.50028371313482
3074,35.497747289410874
3075,14.497358912262357
3076,52.49812461718746
3077,96.49920470142925
3078,91.50165781602797
3079,37.499435279070646
3080,21.498712364735773
3081,58.500325131878775
3082,83.50133979629513
3083,64.4984079059436
3084,77.49872557904894
3085,32.49768485363869
3086,25.497546203085502
3087,61.500448936410265
3088,70.4985533171664
3089,42.499651609146916
3090,9.498108305228525
3091,64.5005721016592
3092,43.49969448319821
3093,67.50069467208539
3094,24.49885266141529
3095,20.49866492667785
3096,74.50097857084108
3097,56.498217796083296
3098,21.49747266590009
3099,36.49776843790718
3100,2.497283730723348
3101,23.497508819905054
3102,74.50097857084108
3103,23.498806209659495
3104,5.497270064057115
3105,0.49741002094229003
3106,82.50129985058794
3107,7.497279648839259
3108,2.497283730723348
3109,63.498383893384485
3110,43.497920535653265
3111,80.50121982170037
3112,99.49928165220967
3113,5.497270064057115
3114,17.497404815918618
3115,18.497421147071538
3116,71.50085724175398
3117,13.497344822546621
3118,3.4977418011973693
3119,27.49899035688665
3120,71.50085724175398
3121,88.4990011251621
3122,54.500158976830924
3123,73.49862682037221
3124,95.49917912233863
3125,97.50189467345425
3126,40.4995654836997
3127,72.49860226355904
3128,14.497358912262357
3129,96.49920470142925
3130,20.49866492667785
3131,40.4995654836997
3132,46.49798761552906
3133,77.5010994215904
3134,56.50024221580472
3135,38.49781119836647
3136,18.498568885171277
3137,14.498371122123071
3138,82.50129985058794
3139,21.498712364735773
3140,13.498320212374464
3141,9.498108305228525
3142,51.500033472833664
3143,16.498471065585967
3144,47.49801019720983
3145,74.50097857084108
3146,94.4991535797694
3147,85.50141955434046
3148,71.50085724175398
3149,72.49860226355904
3150,90.50161820704358
3151,61.49833607279946
3152,24.497527367613607
3153,53.50011723066196
3154,67.49848033391044
3155,6.497936342785751
3156,17.497404815918618
3157,12.497331455611251
3158,82.49885014737305
3159,48.49990713232084
3160,83.50133979629513
3161,55.500200637773816
3162,54.49817103612839
3163,6.497936342785751
3164,80.50121982170037
3165,11.498216132068796
3166,12.498268579845488
3167,10.498162754999257
3168,68.50073540367134
3169,73.50093818240967
3170,2.4976663100899272
3171,31.499170620875883
3172,35.49934773372585
3173,41.49787640908383
3174,15.497373648552115
3175,41.499608610838976
3176,37.499435279070646
3177,12.497331455611251
3178,76.4987008117852
3179,54.500158976830924
3180,56.50024221580472
3181,60.50040774161826
3182,58.500325131878775
3183,71.49857776209922
3184,35.497747289410874
3185,44.499737237303115
3186,28.497604272986656
3187,65.49843198455375
3188,44.49794278101273
3189,66.49845612769644
3190,51.500033472833664
3191,53.498147782833016
3192,97.50189467345425
3193,15.497373648552115
3194,46.49982240171547
3195,64.5005721016592
3196,16.497388967728163
3197,16.497388967728163
3198,3.4972732390802506
3199,61.49833607279946
3200,42.499651609146916
3201,99.49928165220967
3202,53.50011723066196
3203,37.499435279070646
3204,59.500366474060414
3205,31.499170620875883
3206,71.50085724175398
3207,34.49930371940548
3208,23.497508819905054
3209,66.50065387883504
3210,50.499991455967425
3211,24.49885266141529
3212,33.49925953447074
3213,54.49817103612839
3214,29.497624103762604
3215,28.497604272986656
3216,23.498806209659495
3217,34.49930371940548
3218,24.49885266141529
3219,22.498759451155845
3220,3.4977418011973693
3221,21.498712364735773
3222,4.497810544335434
3223,63.498383893384485
3224,30.497644151149814
3225,23.498806209659495
3226,37.499435279070646
3227,45.49977987552823
3228,41.499608610838976
3229,68.50073540367134
3230,60.50040774161826
3231,56.50024221580472
3232,97.50189467345425
3233,70.50081668722245
3234,42.499651609146916
3235,74.50097857084108
3236,15.498421385297673
3237,86.50145936824771
3238,63.50053111475397
3239,62.50049006021864
3240,32.49921517110501
3241,40.49785453675878
3242,52.49812461718746
3243,11.498216132068796
3244,23.497508819905054
3245,78.50113960374108
3246,62.498359948455445
3247,35.497747289410874
3248,95.50181586865887
3249,19.498617110254738
3250,12.497331455611251
3251,7.497279648839259
3252,67.49848033391044
3253,37.49778974299476
3254,45.49796514225197
3255,21.49747266590009
3256,42.49789841024023
3257,14.497358912262357
3258,90.49905178663221
3259,62.498359948455445
3260,10.497307281528798
3261,21.498712364735773
3262,43.497920535653265
3263,1.4975777829066887
3264,57.498241298217536
3265,61.49833607279946
3266,84.49890029960918
3267,45.49796514225197
3268,37.499435279070646
3269,82.50129985058794
3270,7.497279648839259
3271,87.49897585552986
3272,90.49905178663221
3273,62.50049006021864
3274,74.4986514314052
3275,75.50101890614812
3276,70.4985533171664
3277,81.49882513915833
3278,58.500325131878775
3279,60.50040774161826
3280,36.49939158469388
3281,25.497546203085502
3282,31.49766440440344
3283,12.498268579845488
3284,33.497705489737285
3285,67.50069467208539
3286,82.49885014737305
3287,39.49783279812755
3288,57.50028371313482
3289,53.50011723066196
3290,40.4995654836997
3291,79.50117973680133
3292,59.49828853622061
3293,60.49831226812715
3294,72.5008977397585
3295,11.4973189039236
3296,38.49947882316328
3297,16.498471065585967
3298,86.50145936824771
3299,6.497273695884909
3300,70.4985533171664
3301,65.50061302251336
3302,38.49947882316328
3303,9.498108305228525
3304,35.49934773372585
3305,31.49766440440344
3306,25.498898825407753
3307,72.5008977397585
3308,52.500075396843144
3309,11.4973189039236
3310,23.498806209659495
3311,56.50024221580472
3312,42.499651609146916
3313,67.49848033391044
3314,23.498806209659495
3315,35.497747289410874
3316,64.4984079059436
3317,46.49982240171547
3318,56.50024221580472
3319,67.49848033391044
3320,28.499035753899648
3321,98.49925596691222
3322,89.49902643575902
3323,9.498108305228525
3324,51.49810154173262
3325,50.499991455967425
3326,4.497810544335434
3327,80.50121982170037
3328,25.498898825407753
3329,90.50161820704358
3330,87.49897585552986
3331,50.498078559134534
3332,81.49882513915833
3333,47.49801019720983
3334,47.49986481949906
3335,74.4986514314052
3336,37.49778974299476
3337,50.499991455967425
3338,66.50065387883504
3339,0.49741002094229003
3340,95.49917912233863
3341,3.4977418011973693
3342,0.49741002094229003
3343,53.50011723066196
3344,32.49768485363869
3345,33.497705489737285
3346,62.498359948455445
3347,29.497624103762604
3348,34.4977263042669
3349,37.499435279070646
3350,28.497604272986656
3351,4.497810544335434
3352,25.497546203085502
3353,30.499125874665175
3354,94.4991535797694
3355,62.498359948455445
3356,32.49921517110501
3357,99.50197333664525
3358,7.497279648839259
3359,86.49895062757071
3360,59.49828853622061
3361,91.49907717711216
3362,81.49882513915833
3363,57.50028371313482
3364,50.499991455967425
3365,87.49897585552986
